date,commodity,actual,predicted,residual,model
2025-12-05,Lettuce,0.685,0.6955561314765618,-0.010556131476561759,"ARIMAX(1,1,1)+xreg"
2025-12-12,Lettuce,0.7399999999999999,0.6984639414200624,0.041536058579937474,"ARIMAX(1,1,1)+xreg"
2025-12-19,Lettuce,0.7399999999999999,0.7011444487477071,0.038855551252292786,"ARIMAX(1,1,1)+xreg"
2025-12-26,Lettuce,0.7657222222222222,0.7035594984430356,0.062162723779186635,"ARIMAX(1,1,1)+xreg"
2026-01-02,Lettuce,0.7657222222222222,0.7056748064596241,0.06004741576259809,"ARIMAX(1,1,1)+xreg"
2026-01-09,Lettuce,0.7657222222222222,0.7074604596596855,0.05826176256253668,"ARIMAX(1,1,1)+xreg"
2026-01-16,Lettuce,0.7657222222222222,0.7088913520149746,0.05683087020724764,"ARIMAX(1,1,1)+xreg"
2026-01-23,Lettuce,0.685,0.7099475507092156,-0.024947550709215505,"ARIMAX(1,1,1)+xreg"
2026-01-30,Lettuce,0.685,0.7106145868034469,-0.02561458680344686,"ARIMAX(1,1,1)+xreg"
2026-02-06,Lettuce,0.7350000000000001,0.7110539496353707,0.02394605036462938,"ARIMAX(1,1,1)+xreg"
2026-02-13,Lettuce,0.7350000000000001,0.710922081418174,0.024077918581826063,"ARIMAX(1,1,1)+xreg"
2026-02-20,Lettuce,0.77,0.7103921213133956,0.05960787868660444,"ARIMAX(1,1,1)+xreg"
