date,commodity,actual,predicted,residual,model
2025-12-05,Cabbage,0.6140000000000001,0.6088959642287421,0.005104035771257953,"ARIMAX(1,1,1)+xreg"
2025-12-12,Cabbage,0.642,0.6076302656277778,0.03436973437222224,"ARIMAX(1,1,1)+xreg"
2025-12-19,Cabbage,0.642,0.6076519793195306,0.03434802068046938,"ARIMAX(1,1,1)+xreg"
2025-12-26,Cabbage,0.6342333333333333,0.6089632388398167,0.02527009449351658,"ARIMAX(1,1,1)+xreg"
2026-01-02,Cabbage,0.6342333333333333,0.6115473732424678,0.022685960090865542,"ARIMAX(1,1,1)+xreg"
2026-01-09,Cabbage,0.6342333333333333,0.6153691501992662,0.018864183134067125,"ARIMAX(1,1,1)+xreg"
2026-01-16,Cabbage,0.6342333333333333,0.6203752897666264,0.013858043566706946,"ARIMAX(1,1,1)+xreg"
2026-01-23,Cabbage,0.616,0.6264952413271485,-0.010495241327148519,"ARIMAX(1,1,1)+xreg"
2026-01-30,Cabbage,0.616,0.6336422123764862,-0.01764221237648622,"ARIMAX(1,1,1)+xreg"
2026-02-06,Cabbage,0.585,0.6415265563606807,-0.05652655636068071,"ARIMAX(1,1,1)+xreg"
2026-02-13,Cabbage,0.585,0.650408767865138,-0.06540876786513805,"ARIMAX(1,1,1)+xreg"
2026-02-20,Cabbage,0.62,0.659973896622642,-0.03997389662264206,"ARIMAX(1,1,1)+xreg"
