date,commodity,actual,predicted,residual,model
2025-11-14,Lettuce,0.66,0.7046577928274101,-0.044657792827410114,"SARIMA(1,1,1)(1,1,1,52)"
2025-11-21,Lettuce,0.66,0.6775400404889844,-0.017540040488984388,"SARIMA(1,1,1)(1,1,1,52)"
2025-11-28,Lettuce,0.685,0.6793087027468313,0.005691297253168748,"SARIMA(1,1,1)(1,1,1,52)"
2025-12-05,Lettuce,0.685,0.6961579703965467,-0.011157970396546646,"SARIMA(1,1,1)(1,1,1,52)"
2025-12-12,Lettuce,0.7399999999999999,0.6948315782352212,0.04516842176477864,"SARIMA(1,1,1)(1,1,1,52)"
2025-12-19,Lettuce,0.7399999999999999,0.6969050213729245,0.04309497862707534,"SARIMA(1,1,1)(1,1,1,52)"
2025-12-26,Lettuce,0.7657222222222222,0.6971795488441929,0.06854267337802933,"SARIMA(1,1,1)(1,1,1,52)"
2026-01-02,Lettuce,0.7657222222222222,0.693779540785877,0.07194268143634519,"SARIMA(1,1,1)(1,1,1,52)"
2026-01-09,Lettuce,0.7657222222222222,0.6925474434787351,0.0731747787434871,"SARIMA(1,1,1)(1,1,1,52)"
2026-01-16,Lettuce,0.7657222222222222,0.7070014758720522,0.058720746350169994,"SARIMA(1,1,1)(1,1,1,52)"
2026-01-23,Lettuce,0.685,0.7126357657978107,-0.027635765797810685,"SARIMA(1,1,1)(1,1,1,52)"
2026-01-30,Lettuce,0.685,0.7149028124797636,-0.029902812479763563,"SARIMA(1,1,1)(1,1,1,52)"
2026-02-06,Lettuce,0.7350000000000001,0.7244548149209948,0.01054518507900526,"SARIMA(1,1,1)(1,1,1,52)"
2026-02-13,Lettuce,0.7350000000000001,0.7371501369777649,-0.0021501369777647827,"SARIMA(1,1,1)(1,1,1,52)"
2026-02-20,Lettuce,0.77,0.7143078069224809,0.05569219307751916,"SARIMA(1,1,1)(1,1,1,52)"
